3486.71460 148.685043
3488.69458 132.674896
3490.67480 112.234741
3492.65527 110.254494
3494.63574 96.0147552
3496.61646 87.5270844
3498.59717 79.7453690
3500.57812 75.0372925
3502.55908 70.6603928
3504.54028 69.0527496
3506.52148 73.3773804
3508.50293 80.5719452
3510.48462 87.9395447
3512.46631 82.6644592
3514.44800 75.8967667
3516.42993 76.3372421
3518.41211 70.2858505
3520.39429 67.5939865
3522.37671 63.4272842
3524.35913 62.5272102
3526.34155 59.5526619
3528.32422 58.1689796
3530.30713 57.9156265
3532.29004 57.8702469
3534.27295 55.4814415
3536.25610 58.3931541
3538.23950 90.6698608
3540.22290 144.965256
3542.20654 202.541412
3544.19019 228.366318
3546.17383 223.734619
3548.15771 198.021439
3550.14185 188.750778
3552.12598 200.363647
3554.11011 212.755630
3556.09448 207.240036
3558.07886 183.350082
3560.06348 167.476974
3562.04834 149.011246
3564.03296 131.906921
3566.01807 119.324471
3568.00293 104.555115
3569.98828 98.3339767
3571.97363 86.4824524
3573.95898 83.8302917
3575.94434 76.9633636
3577.92993 73.0559006
3579.91577 68.4176102
3581.90161 60.6201668
3583.88770 56.6532402
3585.87378 53.2883644
3587.85986 52.3668709
3589.84619 57.2578621
3591.83276 62.6915207
3593.81909 64.9955521
3595.80591 64.0117722
3597.79248 61.8702774
3599.77954 59.1267776
3601.76636 57.4254723
3603.75342 53.3928604
3605.74072 51.2570915
3607.72803 49.0292473
3609.71533 50.6904373
3611.70288 53.9347229
3613.69043 79.0572968
3615.67822 107.213455
3617.66602 134.939743
3619.65405 132.939880
3621.64185 124.360825
3623.63013 117.432915
3625.61816 112.690651
3627.60669 115.334190
3629.59497 134.479050
3631.58350 160.248306
3633.57202 174.373459
3635.56079 176.740112
3637.54956 168.252396
3639.53833 159.143402
3641.52734 147.321854
3643.51660 137.070770
3645.50562 124.394730
3647.49487 122.699959
3649.48438 118.959923
3651.47363 119.705040
3653.46338 109.967026
3655.45288 108.453552
3657.44263 116.238235
3659.43237 121.717964
3661.42236 126.865036
3663.41235 124.653984
3665.40259 113.491875
3667.39282 96.5209579
3669.38306 91.8010330
3671.37329 87.4978485
3673.36377 83.7788010
3675.35449 74.0794830
3677.34497 71.4929962
3679.33569 66.6881714
3681.32666 64.0046539
3683.31763 64.0309982
3685.30859 67.3998718
3687.29956 68.7487640
3689.29077 71.2432861
3691.28198 74.9455872
3693.27344 76.3486862
3695.26489 87.2447968
3697.25635 116.055168
3699.24805 145.130096
3701.23975 161.057358
3703.23145 159.661987
3705.22339 145.587265
3707.21533 139.402191
3709.20728 131.523407
3711.19946 124.790466
3713.19165 119.854080
3715.18384 110.830727
3717.17627 100.024910
3719.16870 90.4545212
3721.16138 87.8471146
3723.15381 88.9268494
3725.14648 95.1129608
3727.13940 104.446251
3729.13208 124.700317
3731.12500 155.886627
3733.11816 184.687210
3735.11108 200.433563
3737.10425 216.619766
3739.09741 235.186920
3741.09082 234.844910
3743.08398 208.521622
3745.07764 180.918961
3747.07104 162.357071
3749.06445 157.788239
3751.05811 147.813248
3753.05176 149.929840
3755.04565 140.647934
3757.03955 134.506897
3759.03345 116.366180
3761.02734 107.067322
3763.02124 103.257942
3765.01538 98.3416138
3767.00952 91.1107483
3769.00366 97.0317612
3770.99805 115.099594
3772.99243 127.478249
3774.98682 129.445633
3776.98145 124.665581
3778.97583 117.217232
3780.97046 110.237434
3782.96533 110.333244
3784.95996 107.760925
3786.95483 104.067451
3788.94971 113.999031
3790.94458 130.638245
3792.93970 137.883865
3794.93481 125.578712
3796.92993 113.614243
3798.92505 107.297386
3800.92041 107.777267
3802.91553 106.455292
3804.91089 101.189972
3806.90649 98.0291443
3808.90186 100.951836
3810.89746 115.990845
3812.89282 140.749100
3814.88843 157.969681
3816.88428 155.609482
3818.87988 143.080734
3820.87573 136.803848
3822.87158 129.554276
3824.86743 130.936096
3826.86353 166.327026
3828.85938 222.416565
3830.85547 258.796783
3832.85181 249.072952
3834.84790 216.675873
3836.84424 188.873367
3838.84058 176.626770
3840.83691 172.059753
3842.83325 175.839951
3844.82959 174.634506
3846.82617 165.211395
3848.82275 154.270737
3850.81934 141.734909
3852.81592 135.069931
3854.81274 125.410080
3856.80933 114.147842
3858.80615 108.761360
